acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z,force,flex
0.5006934812760055,0.20491803278688528,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3422053231939164,0.6933333333333334,1.0
0.5,0.20491803278688528,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3422053231939164,0.68,1.0
0.5,0.20400728597449913,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3422053231939164,0.6933333333333334,1.0
0.5,0.20400728597449913,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3422053231939164,0.6933333333333334,1.0
0.5,0.20400728597449913,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3422053231939164,0.7066666666666667,1.0
0.5006934812760055,0.203096539162113,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3422053231939164,0.7066666666666667,1.0
0.5013869625520111,0.203096539162113,0.95531914893617,0.7761194029850748,0.23832528180354265,0.3422053231939164,0.7066666666666667,1.0
0.5013869625520111,0.20400728597449913,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.7066666666666667,1.0
0.5034674063800277,0.20400728597449913,0.95531914893617,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.6933333333333334,1.0
0.5041608876560333,0.20400728597449913,0.95531914893617,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.6933333333333334,1.0
0.5048543689320388,0.20400728597449913,0.95531914893617,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.6933333333333334,1.0
0.5048543689320388,0.20400728597449913,0.95531914893617,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.68,1.0
0.5041608876560333,0.20400728597449913,0.95531914893617,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.68,1.0
0.5041608876560333,0.20400728597449913,0.95531914893617,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.68,1.0
0.5041608876560333,0.20400728597449913,0.95531914893617,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.68,1.0
0.5048543689320388,0.203096539162113,0.9560283687943262,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.68,1.0
0.5048543689320388,0.20218579234972678,0.9567375886524822,0.7761194029850748,0.23832528180354265,0.33840304182509506,0.68,1.0
0.5041608876560333,0.20127504553734063,0.9567375886524822,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.68,1.0
0.5041608876560333,0.20127504553734063,0.9567375886524822,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6666666666666666,1.0
0.5027739251040222,0.20127504553734063,0.95531914893617,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6533333333333333,1.0
0.5020804438280166,0.20218579234972678,0.95531914893617,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6666666666666666,1.0
0.5020804438280166,0.20218579234972678,0.95531914893617,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6533333333333333,1.0
0.5013869625520111,0.203096539162113,0.95531914893617,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6533333333333333,1.0
0.5013869625520111,0.203096539162113,0.95531914893617,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.5006934812760055,0.203096539162113,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6533333333333333,1.0
0.49930651872399445,0.203096539162113,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6533333333333333,1.0
0.49861303744798896,0.203096539162113,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.4979195561719834,0.20218579234972678,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.4979195561719834,0.20218579234972678,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.4979195561719834,0.20127504553734063,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.4979195561719834,0.20127504553734063,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6133333333333333,1.0
0.4979195561719834,0.20127504553734063,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6266666666666667,1.0
0.4979195561719834,0.20127504553734063,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.49861303744798896,0.2003642987249545,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6533333333333333,1.0
0.49861303744798896,0.20127504553734063,0.953900709219858,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.49861303744798896,0.20127504553734063,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.64,1.0
0.49930651872399445,0.20127504553734063,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6266666666666667,1.0
0.49930651872399445,0.20127504553734063,0.95531914893617,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6133333333333333,1.0
0.49861303744798896,0.20127504553734063,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6133333333333333,1.0
0.49930651872399445,0.20127504553734063,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6266666666666667,1.0
0.49930651872399445,0.2003642987249545,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6266666666666667,1.0
0.49861303744798896,0.2003642987249545,0.9546099290780141,0.7761194029850748,0.23832528180354265,0.3346007604562738,0.6133333333333333,1.0
0.4979195561719834,0.2003642987249545,0.953900709219858,0.7761194029850748,0.2367149758454106,0.3346007604562738,0.6266666666666667,1.0
0.4979195561719834,0.2003642987249545,0.953900709219858,0.7761194029850748,0.2367149758454106,0.3346007604562738,0.64,1.0
0.49861303744798896,0.20127504553734063,0.953900709219858,0.7761194029850748,0.2367149758454106,0.33840304182509506,0.64,1.0
0.4979195561719834,0.203096539162113,0.953191489361702,0.7761194029850748,0.2367149758454106,0.33840304182509506,0.6533333333333333,1.0
0.49861303744798896,0.20400728597449913,0.952482269503546,0.7761194029850748,0.2367149758454106,0.33840304182509506,0.6533333333333333,1.0
0.5,0.20491803278688528,0.952482269503546,0.7761194029850748,0.2367149758454106,0.33840304182509506,0.6266666666666667,1.0
0.5,0.2058287795992714,0.95177304964539,0.77363184079602,0.2367149758454106,0.33840304182509506,0.6266666666666667,1.0
0.49930651872399445,0.20673952641165763,0.95177304964539,0.77363184079602,0.2367149758454106,0.33840304182509506,0.6133333333333333,1.0
0.5,0.20765027322404375,0.95177304964539,0.77363184079602,0.2367149758454106,0.33840304182509506,0.6133333333333333,1.0
0.5006934812760055,0.20765027322404375,0.95177304964539,0.77363184079602,0.2367149758454106,0.33840304182509506,0.6133333333333333,1.0
0.5006934812760055,0.20765027322404375,0.95177304964539,0.77363184079602,0.2367149758454106,0.33840304182509506,0.6133333333333333,1.0
0.5020804438280166,0.20491803278688528,0.953191489361702,0.7711442786069653,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5013869625520111,0.20491803278688528,0.953900709219858,0.7711442786069653,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5013869625520111,0.20491803278688528,0.953900709219858,0.7711442786069653,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5013869625520111,0.20491803278688528,0.953900709219858,0.7711442786069653,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5013869625520111,0.20491803278688528,0.953900709219858,0.7711442786069653,0.2367149758454106,0.3422053231939164,0.6133333333333333,1.0
0.5006934812760055,0.20400728597449913,0.953900709219858,0.7711442786069653,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5,0.203096539162113,0.953900709219858,0.7686567164179104,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5,0.20218579234972678,0.953900709219858,0.7686567164179104,0.2367149758454106,0.3422053231939164,0.5866666666666667,1.0
0.5,0.20218579234972678,0.953900709219858,0.7686567164179104,0.2367149758454106,0.3422053231939164,0.5866666666666667,1.0
0.5,0.20218579234972678,0.953900709219858,0.7686567164179104,0.2367149758454106,0.3422053231939164,0.5866666666666667,1.0
0.5,0.203096539162113,0.953900709219858,0.7686567164179104,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5013869625520111,0.20491803278688528,0.953900709219858,0.7686567164179104,0.2367149758454106,0.3422053231939164,0.6,1.0
0.5027739251040222,0.20491803278688528,0.953900709219858,0.7686567164179104,0.2367149758454106,0.34600760456273766,0.5866666666666667,1.0
0.5041608876560333,0.20491803278688528,0.953900709219858,0.7661691542288558,0.2367149758454106,0.34600760456273766,0.5866666666666667,1.0
0.5048543689320388,0.20673952641165763,0.9546099290780141,0.7661691542288558,0.2367149758454106,0.34600760456273766,0.5866666666666667,1.0
0.5055478502080444,0.20673952641165763,0.9546099290780141,0.7661691542288558,0.2367149758454106,0.34600760456273766,0.5866666666666667,1.0
0.5062413314840499,0.20765027322404375,0.9546099290780141,0.7661691542288558,0.2367149758454106,0.34600760456273766,0.5733333333333334,1.0
0.5062413314840499,0.2085610200364299,0.953900709219858,0.7661691542288558,0.23832528180354265,0.34600760456273766,0.56,1.0
0.5069348127600555,0.20947176684881605,0.953900709219858,0.763681592039801,0.23832528180354265,0.349809885931559,0.5733333333333334,1.0
0.5069348127600555,0.21038251366120217,0.953900709219858,0.763681592039801,0.23832528180354265,0.349809885931559,0.56,1.0
0.5069348127600555,0.20947176684881605,0.953191489361702,0.763681592039801,0.23832528180354265,0.349809885931559,0.5733333333333334,1.0
