acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z,force,flex
0.7836338418862691,0.7987249544626595,0.2886524822695035,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7836338418862691,0.7978142076502733,0.2886524822695035,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.7978142076502733,0.28936170212765955,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.7978142076502733,0.28936170212765955,0.7835820895522388,0.2367149758454106,0.349809885931559,0.0,0.0
0.7843273231622746,0.7978142076502733,0.28936170212765955,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7843273231622746,0.7978142076502733,0.28936170212765955,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7850208044382802,0.7969034608378872,0.28936170212765955,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7850208044382802,0.795992714025501,0.28936170212765955,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7857142857142857,0.795992714025501,0.28936170212765955,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7857142857142857,0.795992714025501,0.28936170212765955,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7864077669902914,0.7950819672131147,0.28936170212765955,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7857142857142857,0.7941712204007286,0.2900709219858156,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7864077669902914,0.7932604735883425,0.2900709219858156,0.7835820895522388,0.23832528180354265,0.349809885931559,0.0,0.0
0.7864077669902914,0.7932604735883425,0.2900709219858156,0.7835820895522388,0.23832528180354265,0.34600760456273766,0.0,0.0
0.7864077669902914,0.7923497267759563,0.2900709219858156,0.7835820895522388,0.23832528180354265,0.34600760456273766,0.0,0.0
0.7864077669902914,0.7914389799635702,0.28936170212765955,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.013333333333333334,0.0
0.7864077669902914,0.7914389799635702,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7864077669902914,0.7914389799635702,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.7914389799635702,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.790528233151184,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7850208044382802,0.790528233151184,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7850208044382802,0.790528233151184,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.790528233151184,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.7914389799635702,0.2886524822695035,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.7923497267759563,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.7923497267759563,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.7923497267759563,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7843273231622746,0.7923497267759563,0.28723404255319146,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7843273231622746,0.7932604735883425,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7850208044382802,0.7932604735883425,0.28723404255319146,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7850208044382802,0.7932604735883425,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7857142857142857,0.7932604735883425,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7857142857142857,0.7941712204007286,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7857142857142857,0.7941712204007286,0.2886524822695035,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7864077669902914,0.7950819672131147,0.2886524822695035,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7877947295423025,0.7950819672131147,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7877947295423025,0.7950819672131147,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7877947295423025,0.7950819672131147,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.788488210818308,0.795992714025501,0.28936170212765955,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.788488210818308,0.795992714025501,0.2886524822695035,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.788488210818308,0.795992714025501,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7877947295423025,0.7969034608378872,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.349809885931559,0.0,0.0
0.7877947295423025,0.7978142076502733,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7877947295423025,0.7987249544626595,0.28794326241134743,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7877947295423025,0.7996357012750456,0.28723404255319146,0.7860696517412936,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7877947295423025,0.7996357012750456,0.28723404255319146,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7877947295423025,0.7996357012750456,0.28723404255319146,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7877947295423025,0.7996357012750456,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7877947295423025,0.8005464480874317,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7871012482662969,0.8005464480874317,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7871012482662969,0.8005464480874317,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7871012482662969,0.7996357012750456,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7871012482662969,0.7996357012750456,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7871012482662969,0.7978142076502733,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7978142076502733,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7969034608378872,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7857142857142857,0.795992714025501,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7857142857142857,0.7950819672131147,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7857142857142857,0.7950819672131147,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.7950819672131147,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.7941712204007286,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7850208044382802,0.7932604735883425,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7850208044382802,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7850208044382802,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7850208044382802,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7857142857142857,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.349809885931559,0.0,0.0
0.7857142857142857,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.349809885931559,0.0,0.0
0.7864077669902914,0.7932604735883425,0.28652482269503543,0.7810945273631842,0.23832528180354265,0.349809885931559,0.0,0.0
0.7871012482662969,0.7923497267759563,0.28652482269503543,0.7810945273631842,0.23832528180354265,0.349809885931559,0.0,0.0
0.7871012482662969,0.7932604735883425,0.28652482269503543,0.7810945273631842,0.23832528180354265,0.349809885931559,0.0,0.0
0.7871012482662969,0.7932604735883425,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.349809885931559,0.0,0.0
0.7871012482662969,0.7932604735883425,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.349809885931559,0.0,0.0
0.7877947295423025,0.7932604735883425,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.349809885931559,0.0,0.0
0.7877947295423025,0.7932604735883425,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7877947295423025,0.7941712204007286,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.788488210818308,0.7941712204007286,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.788488210818308,0.7950819672131147,0.28652482269503543,0.7810945273631842,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7891816920943134,0.7950819672131147,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.7891816920943134,0.7950819672131147,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.34600760456273766,0.0,0.0
0.789875173370319,0.7950819672131147,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7891816920943134,0.7950819672131147,0.28652482269503543,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7891816920943134,0.795992714025501,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.788488210818308,0.795992714025501,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7877947295423025,0.795992714025501,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7871012482662969,0.7969034608378872,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7871012482662969,0.7978142076502733,0.28581560283687935,0.7835820895522388,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7987249544626595,0.28439716312056734,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7978142076502733,0.28510638297872337,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7978142076502733,0.28510638297872337,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7978142076502733,0.28510638297872337,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7978142076502733,0.28439716312056734,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7978142076502733,0.28510638297872337,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7969034608378872,0.28510638297872337,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7969034608378872,0.28510638297872337,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.7969034608378872,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.795992714025501,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
0.7864077669902914,0.795992714025501,0.28581560283687935,0.7810945273631842,0.2367149758454106,0.3422053231939164,0.0,0.0
